,GCA_024169515.1,GCA_918698235.1,GCA_014773485.1
Cluster_4712,OCILAMFM_04371,,
Cluster_4713,OCILAMFM_03076,LBGCNHPF_01317,OEIEKCCN_00724
Cluster_4714,OCILAMFM_03538,LBGCNHPF_00508,OEIEKCCN_01122
Cluster_4715,OCILAMFM_03591,LBGCNHPF_00433,OEIEKCCN_01176
Cluster_4716,,LBGCNHPF_00421,OEIEKCCN_01188
Cluster_4717,OCILAMFM_03822,LBGCNHPF_00206,OEIEKCCN_03972;OEIEKCCN_01407
Cluster_4718,OCILAMFM_02029,LBGCNHPF_00802,OEIEKCCN_01820
Cluster_4719,,LBGCNHPF_02355,OEIEKCCN_02051
Cluster_4720,OCILAMFM_00390,LBGCNHPF_01818,OEIEKCCN_02485
Cluster_4721,,LBGCNHPF_02201,OEIEKCCN_02761
Cluster_4722,OCILAMFM_00825,LBGCNHPF_02317,OEIEKCCN_02876
Cluster_4723,OCILAMFM_00774,LBGCNHPF_03895,OEIEKCCN_02924
Cluster_4724,OCILAMFM_00756,LBGCNHPF_03877,OEIEKCCN_02942
Cluster_4725,OCILAMFM_00647,LBGCNHPF_03252,OEIEKCCN_03046
Cluster_4726,OCILAMFM_01365,LBGCNHPF_02653,OEIEKCCN_04336
Cluster_4727,OCILAMFM_01523,LBGCNHPF_02821,OEIEKCCN_04560
Cluster_4728,,LBGCNHPF_01647,
Cluster_4729,OCILAMFM_03152,,
Cluster_4730,OCILAMFM_02547,LBGCNHPF_03729,OEIEKCCN_00212
Cluster_4731,OCILAMFM_00562,LBGCNHPF_01963,OEIEKCCN_00436
Cluster_4732,OCILAMFM_02996,LBGCNHPF_01407,OEIEKCCN_00637
Cluster_4733,,LBGCNHPF_01400,OEIEKCCN_00643
Cluster_4734,OCILAMFM_03336,LBGCNHPF_01107,OEIEKCCN_00912
Cluster_4735,OCILAMFM_03558,LBGCNHPF_00487,OEIEKCCN_01143
Cluster_4736,OCILAMFM_03634,LBGCNHPF_00380,OEIEKCCN_01229
Cluster_4737,OCILAMFM_01865,LBGCNHPF_00633,OEIEKCCN_01988
Cluster_4738,OCILAMFM_00028,LBGCNHPF_02467,OEIEKCCN_02160
Cluster_4739,,,OEIEKCCN_02351
Cluster_4740,OCILAMFM_00823,LBGCNHPF_02319,OEIEKCCN_02878
Cluster_4741,,LBGCNHPF_01631,OEIEKCCN_03764
Cluster_4742,OCILAMFM_01272,LBGCNHPF_03594,OEIEKCCN_04427
Cluster_4743,OCILAMFM_01869,,
Cluster_4744,OCILAMFM_03169,,
Cluster_4745,OCILAMFM_04267,,
Cluster_4746,OCILAMFM_04365,LBGCNHPF_04124,OEIEKCCN_00340
Cluster_4747,OCILAMFM_04435,LBGCNHPF_04147,OEIEKCCN_00363
Cluster_4748,OCILAMFM_00579,LBGCNHPF_01979,OEIEKCCN_00452
Cluster_4749,OCILAMFM_03002,LBGCNHPF_01393,OEIEKCCN_00650
Cluster_4750,OCILAMFM_03588,LBGCNHPF_00436,OEIEKCCN_01173
Cluster_4751,OCILAMFM_03619,LBGCNHPF_00395,OEIEKCCN_01214
Cluster_4752,,LBGCNHPF_00282,OEIEKCCN_03897;OEIEKCCN_01333
Cluster_4753,OCILAMFM_02301,LBGCNHPF_01028,OEIEKCCN_01600
Cluster_4754,OCILAMFM_02849,LBGCNHPF_01556,OEIEKCCN_03175
Cluster_4755,OCILAMFM_04050,,OEIEKCCN_03673
Cluster_4756,OCILAMFM_04121,LBGCNHPF_03490,OEIEKCCN_03763
Cluster_4757,OCILAMFM_02116,,
Cluster_4758,OCILAMFM_03735,,
Cluster_4759,OCILAMFM_04272,,
Cluster_4760,OCILAMFM_01692,LBGCNHPF_03404,OEIEKCCN_00017
Cluster_4761,OCILAMFM_03073,LBGCNHPF_01320,OEIEKCCN_00721
Cluster_4762,OCILAMFM_02033,LBGCNHPF_00806,OEIEKCCN_01816
Cluster_4763,OCILAMFM_00071,LBGCNHPF_02499,OEIEKCCN_02192
Cluster_4764,OCILAMFM_00695,LBGCNHPF_03300,OEIEKCCN_02998
Cluster_4765,OCILAMFM_02778,LBGCNHPF_02947,OEIEKCCN_03246
Cluster_4766,OCILAMFM_02736,LBGCNHPF_02989,OEIEKCCN_03287
Cluster_4767,OCILAMFM_02682,LBGCNHPF_03046,OEIEKCCN_03344
Cluster_4768,OCILAMFM_03894,LBGCNHPF_00132,OEIEKCCN_04063;OEIEKCCN_03506
Cluster_4770,,LBGCNHPF_00743,
Cluster_4771,OCILAMFM_00482,,
Cluster_4772,OCILAMFM_01187,LBGCNHPF_04366,OEIEKCCN_00550
Cluster_4773,OCILAMFM_03566,LBGCNHPF_00479,OEIEKCCN_01151
Cluster_4774,OCILAMFM_03690,LBGCNHPF_00324,OEIEKCCN_01284
Cluster_4775,,LBGCNHPF_00764,OEIEKCCN_01858
Cluster_4776,,,OEIEKCCN_02038
Cluster_4777,OCILAMFM_00896,LBGCNHPF_02248,OEIEKCCN_02807
Cluster_4778,OCILAMFM_00621,LBGCNHPF_03226,OEIEKCCN_03072
Cluster_4779,OCILAMFM_02626,LBGCNHPF_03101,OEIEKCCN_03398
Cluster_4780,OCILAMFM_02604,LBGCNHPF_03125,OEIEKCCN_03422
Cluster_4781,OCILAMFM_04090,LBGCNHPF_03458,OEIEKCCN_03732
Cluster_4782,OCILAMFM_01364,LBGCNHPF_02652,OEIEKCCN_04337
Cluster_4783,,LBGCNHPF_04188,
Cluster_4784,OCILAMFM_01305,,
Cluster_4785,OCILAMFM_01981,,
Cluster_4786,OCILAMFM_04172,,
Cluster_4787,OCILAMFM_01199,LBGCNHPF_04354,OEIEKCCN_00562
Cluster_4788,OCILAMFM_02436,LBGCNHPF_03994,OEIEKCCN_01469
Cluster_4789,OCILAMFM_02345,LBGCNHPF_01072,OEIEKCCN_01556
Cluster_4790,OCILAMFM_02019,LBGCNHPF_00792,OEIEKCCN_01830
Cluster_4791,OCILAMFM_01895,LBGCNHPF_00664,OEIEKCCN_01957
Cluster_4792,,,OEIEKCCN_02027
Cluster_4793,OCILAMFM_00132,LBGCNHPF_02561,OEIEKCCN_02253
Cluster_4794,OCILAMFM_01077,LBGCNHPF_02056,OEIEKCCN_02629
Cluster_4795,OCILAMFM_00698,LBGCNHPF_03303,OEIEKCCN_02995
Cluster_4796,OCILAMFM_00667,LBGCNHPF_03271,OEIEKCCN_03027
Cluster_4797,,LBGCNHPF_03019,OEIEKCCN_03317
Cluster_4798,,LBGCNHPF_03045,OEIEKCCN_03343
Cluster_4799,OCILAMFM_02637,LBGCNHPF_03090,OEIEKCCN_03388
Cluster_4800,OCILAMFM_04122,LBGCNHPF_03491,OEIEKCCN_03826
Cluster_4801,,LBGCNHPF_04165,
Cluster_4802,,LBGCNHPF_04224,
Cluster_4803,OCILAMFM_04412,,
Cluster_4804,OCILAMFM_00901,LBGCNHPF_02243,OEIEKCCN_02802
Cluster_4805,OCILAMFM_00755,LBGCNHPF_03876,OEIEKCCN_02943
Cluster_4806,,,OEIEKCCN_04196;OEIEKCCN_03639
Cluster_4807,,LBGCNHPF_00882,
Cluster_4808,,LBGCNHPF_01138,
Cluster_4809,,LBGCNHPF_01643,
Cluster_4811,,LBGCNHPF_04169,
Cluster_4812,,LBGCNHPF_04502,
Cluster_4813,OCILAMFM_00490,,
Cluster_4814,OCILAMFM_02529,LBGCNHPF_03747,OEIEKCCN_00194
Cluster_4815,OCILAMFM_01185,LBGCNHPF_04368,OEIEKCCN_00548
Cluster_4816,,LBGCNHPF_01152,OEIEKCCN_00889
Cluster_4817,OCILAMFM_03838,LBGCNHPF_00190,OEIEKCCN_01423;OEIEKCCN_03988
Cluster_4818,OCILAMFM_01046,LBGCNHPF_02092,OEIEKCCN_02665
Cluster_4819,OCILAMFM_01015,LBGCNHPF_02123,OEIEKCCN_02696
Cluster_4820,,LBGCNHPF_01662,
Cluster_4821,,LBGCNHPF_04180,
Cluster_4822,,LBGCNHPF_04207,
Cluster_4823,,LBGCNHPF_04499,
Cluster_4824,OCILAMFM_01196,LBGCNHPF_04357,OEIEKCCN_00559
Cluster_4825,OCILAMFM_03398,LBGCNHPF_03667,OEIEKCCN_00981
Cluster_4826,OCILAMFM_00141,LBGCNHPF_02566,OEIEKCCN_02258
Cluster_4827,OCILAMFM_00942,LBGCNHPF_02208,OEIEKCCN_02767
Cluster_4828,OCILAMFM_00835,LBGCNHPF_02307,OEIEKCCN_02866
Cluster_4829,OCILAMFM_01291,LBGCNHPF_03613,OEIEKCCN_04409
Cluster_4830,,LBGCNHPF_04552,
Cluster_4831,OCILAMFM_03098,,
Cluster_4832,OCILAMFM_02520,LBGCNHPF_03756,OEIEKCCN_00185
Cluster_4833,,,OEIEKCCN_00596
Cluster_4834,OCILAMFM_03201,LBGCNHPF_01248,OEIEKCCN_00793
Cluster_4835,OCILAMFM_03470,LBGCNHPF_00575,OEIEKCCN_01055
Cluster_4836,OCILAMFM_02065,LBGCNHPF_00838,OEIEKCCN_01784
Cluster_4837,OCILAMFM_00344,LBGCNHPF_01773,OEIEKCCN_02440
Cluster_4838,OCILAMFM_00862,LBGCNHPF_02282,OEIEKCCN_02841
Cluster_4839,OCILAMFM_00837,LBGCNHPF_02305,OEIEKCCN_02864
Cluster_4840,OCILAMFM_02892,LBGCNHPF_01514,OEIEKCCN_03133
Cluster_4841,OCILAMFM_03947,LBGCNHPF_00079,OEIEKCCN_04115;OEIEKCCN_03558
Cluster_4842,,LBGCNHPF_03453,OEIEKCCN_03727
Cluster_4843,,,OEIEKCCN_03731
Cluster_4844,OCILAMFM_04112,LBGCNHPF_03481,OEIEKCCN_03754
Cluster_4845,,LBGCNHPF_04468,
Cluster_4846,,LBGCNHPF_04474,
Cluster_4847,,LBGCNHPF_04513,
Cluster_4848,,LBGCNHPF_04528,
Cluster_4849,OCILAMFM_00471,,
Cluster_4850,OCILAMFM_01400,,
Cluster_4851,OCILAMFM_03121,,
Cluster_4852,,LBGCNHPF_01917,OEIEKCCN_00390
Cluster_4853,OCILAMFM_03396,LBGCNHPF_03666,OEIEKCCN_00978
Cluster_4854,OCILAMFM_03458,LBGCNHPF_00586,OEIEKCCN_01045
Cluster_4855,OCILAMFM_03560,LBGCNHPF_00485,OEIEKCCN_01145
Cluster_4856,OCILAMFM_03797,LBGCNHPF_00231,OEIEKCCN_03947;OEIEKCCN_01382
Cluster_4857,OCILAMFM_03824,LBGCNHPF_00204,OEIEKCCN_01409;OEIEKCCN_03974
Cluster_4858,OCILAMFM_02095,LBGCNHPF_00867,OEIEKCCN_01755
Cluster_4859,,,OEIEKCCN_02036
Cluster_4860,OCILAMFM_00232,LBGCNHPF_01614,OEIEKCCN_02337
Cluster_4861,OCILAMFM_01153,LBGCNHPF_01986,OEIEKCCN_02559
Cluster_4862,OCILAMFM_01082,LBGCNHPF_02051,OEIEKCCN_02624
Cluster_4863,,,OEIEKCCN_03802
Cluster_4864,OCILAMFM_01474,LBGCNHPF_02769,OEIEKCCN_04508
Cluster_4865,,LBGCNHPF_03165,
Cluster_4866,,LBGCNHPF_04206,
Cluster_4867,OCILAMFM_00522,,
Cluster_4868,OCILAMFM_02501,LBGCNHPF_03773,OEIEKCCN_00167
Cluster_4869,OCILAMFM_03476,LBGCNHPF_00569,OEIEKCCN_01061
Cluster_4870,OCILAMFM_01970,LBGCNHPF_00751,OEIEKCCN_01871
Cluster_4871,OCILAMFM_01069,LBGCNHPF_02069,OEIEKCCN_02642
Cluster_4872,OCILAMFM_02834,LBGCNHPF_02891,OEIEKCCN_03190
Cluster_4873,OCILAMFM_03955,LBGCNHPF_00071,OEIEKCCN_04123;OEIEKCCN_03566
Cluster_4874,OCILAMFM_04055,LBGCNHPF_04559,OEIEKCCN_03693
Cluster_4875,,,OEIEKCCN_03799
Cluster_4876,,LBGCNHPF_01686,
Cluster_4877,,LBGCNHPF_04410,
Cluster_4878,OCILAMFM_04175,,
Cluster_4879,OCILAMFM_02541,LBGCNHPF_03735,OEIEKCCN_00206
Cluster_4880,,LBGCNHPF_01950,OEIEKCCN_00423
Cluster_4881,OCILAMFM_03361,LBGCNHPF_03624,OEIEKCCN_00935
Cluster_4882,OCILAMFM_02835,LBGCNHPF_02890,OEIEKCCN_03189
Cluster_4883,OCILAMFM_04080,LBGCNHPF_03444,OEIEKCCN_03718
Cluster_4884,,LBGCNHPF_00256,
Cluster_4885,,LBGCNHPF_00299,
Cluster_4886,,LBGCNHPF_01137,
Cluster_4887,,LBGCNHPF_04183,
Cluster_4888,,LBGCNHPF_04273,
Cluster_4889,,LBGCNHPF_04450,
Cluster_4890,,LBGCNHPF_04544,
Cluster_4891,OCILAMFM_04279,,
Cluster_4892,OCILAMFM_04363,LBGCNHPF_04131,OEIEKCCN_00347
Cluster_4893,OCILAMFM_02977,LBGCNHPF_01426,OEIEKCCN_00617
Cluster_4894,OCILAMFM_03025,LBGCNHPF_01370,OEIEKCCN_00673
Cluster_4895,OCILAMFM_03628,LBGCNHPF_00386,OEIEKCCN_01223
Cluster_4896,OCILAMFM_02211,LBGCNHPF_00927,OEIEKCCN_01695
Cluster_4897,OCILAMFM_04190,LBGCNHPF_02357,OEIEKCCN_02053
Cluster_4898,OCILAMFM_00453,LBGCNHPF_01880,OEIEKCCN_02547
Cluster_4899,OCILAMFM_01094,LBGCNHPF_02039,OEIEKCCN_02612
Cluster_4900,OCILAMFM_02692,LBGCNHPF_03035,OEIEKCCN_03333
Cluster_4901,OCILAMFM_04018,LBGCNHPF_00008,OEIEKCCN_03629;OEIEKCCN_04186
Cluster_4902,OCILAMFM_01206,LBGCNHPF_03528,OEIEKCCN_04495
Cluster_4903,,LBGCNHPF_00462,
Cluster_4904,OCILAMFM_03144,,
Cluster_4905,OCILAMFM_04357,,
Cluster_4906,,,OEIEKCCN_00597
Cluster_4907,OCILAMFM_00084,LBGCNHPF_02512,OEIEKCCN_02205
Cluster_4908,OCILAMFM_00628,LBGCNHPF_03233,OEIEKCCN_03065
Cluster_4909,,LBGCNHPF_01130,
Cluster_4910,,LBGCNHPF_04258,
Cluster_4911,OCILAMFM_00458,,
Cluster_4912,OCILAMFM_01399,,
Cluster_4913,OCILAMFM_01856,,
Cluster_4914,OCILAMFM_03142,,
Cluster_4915,OCILAMFM_04218,,
Cluster_4916,OCILAMFM_01719,LBGCNHPF_04016,OEIEKCCN_00284
Cluster_4917,OCILAMFM_03182,LBGCNHPF_01267,OEIEKCCN_00774
Cluster_4918,,,OEIEKCCN_00964
Cluster_4919,OCILAMFM_03509,LBGCNHPF_00537,OEIEKCCN_01093
Cluster_4920,OCILAMFM_02103,LBGCNHPF_00875,OEIEKCCN_01747
Cluster_4921,OCILAMFM_01883,LBGCNHPF_00652,OEIEKCCN_01969
Cluster_4922,OCILAMFM_00222,LBGCNHPF_01604,OEIEKCCN_02327
Cluster_4923,OCILAMFM_00261,LBGCNHPF_01698,OEIEKCCN_02365
Cluster_4924,OCILAMFM_01017,LBGCNHPF_02121,OEIEKCCN_02694
Cluster_4925,OCILAMFM_02806,LBGCNHPF_02919,OEIEKCCN_03218
Cluster_4926,,LBGCNHPF_03176,OEIEKCCN_03473
Cluster_4927,OCILAMFM_01361,LBGCNHPF_02650,OEIEKCCN_04339
Cluster_4928,,LBGCNHPF_01664,
Cluster_4929,,LBGCNHPF_04290,
Cluster_4930,,LBGCNHPF_04440,
Cluster_4931,OCILAMFM_01360,,
Cluster_4932,OCILAMFM_01991,,
Cluster_4933,OCILAMFM_01194,LBGCNHPF_04359,OEIEKCCN_00557
Cluster_4934,OCILAMFM_03075,LBGCNHPF_01318,OEIEKCCN_00723
Cluster_4935,OCILAMFM_01855,LBGCNHPF_00624,OEIEKCCN_01997
Cluster_4936,,,OEIEKCCN_02552
Cluster_4937,,LBGCNHPF_02308,OEIEKCCN_02867
Cluster_4938,,,OEIEKCCN_03483;OEIEKCCN_04040
Cluster_4939,,LBGCNHPF_00450,
Cluster_4940,,LBGCNHPF_04181,
Cluster_4941,OCILAMFM_00325,,
Cluster_4942,OCILAMFM_00326,,
Cluster_4943,OCILAMFM_02153,,
Cluster_4944,OCILAMFM_03318;OCILAMFM_04167,,
Cluster_4945,OCILAMFM_01610,LBGCNHPF_03326,OEIEKCCN_00094
Cluster_4946,OCILAMFM_03191,LBGCNHPF_01258,OEIEKCCN_00783
Cluster_4947,OCILAMFM_03298,LBGCNHPF_01153,OEIEKCCN_00888
Cluster_4948,OCILAMFM_03332,LBGCNHPF_01111,OEIEKCCN_00908
Cluster_4949,OCILAMFM_03490,LBGCNHPF_00556,OEIEKCCN_01074
Cluster_4950,OCILAMFM_03512,LBGCNHPF_00534,OEIEKCCN_01096
Cluster_4951,OCILAMFM_02369,,OEIEKCCN_01534
Cluster_4952,OCILAMFM_00092,LBGCNHPF_02520,OEIEKCCN_02213
Cluster_4953,,,OEIEKCCN_03822
Cluster_4954,,LBGCNHPF_01658,
Cluster_4955,,LBGCNHPF_01886,
Cluster_4956,,LBGCNHPF_01887,
Cluster_4957,,LBGCNHPF_04270,
Cluster_4958,,LBGCNHPF_04525,
Cluster_4959,OCILAMFM_00811,,
Cluster_4960,OCILAMFM_03869,,
Cluster_4961,OCILAMFM_04440,LBGCNHPF_refound_3,OEIEKCCN_refound_3
Cluster_4962,OCILAMFM_01814,LBGCNHPF_04348,OEIEKCCN_00495
Cluster_4963,OCILAMFM_03630,LBGCNHPF_00384,OEIEKCCN_01225
Cluster_4964,,,OEIEKCCN_03874;OEIEKCCN_01310
Cluster_4965,,,OEIEKCCN_01927
Cluster_4966,OCILAMFM_01097,LBGCNHPF_02036,OEIEKCCN_02609
Cluster_4967,OCILAMFM_00777,LBGCNHPF_03898,OEIEKCCN_02921
Cluster_4968,OCILAMFM_02611,LBGCNHPF_03116,OEIEKCCN_03413
Cluster_4969,OCILAMFM_04118,LBGCNHPF_03487,OEIEKCCN_03760
Cluster_4970,OCILAMFM_03712,LBGCNHPF_00297,
Cluster_4971,,LBGCNHPF_01682,
Cluster_4972,,LBGCNHPF_04455,
Cluster_4973,,LBGCNHPF_04494,
Cluster_4974,OCILAMFM_01589,LBGCNHPF_03305,OEIEKCCN_00115
Cluster_4975,OCILAMFM_00535,LBGCNHPF_01929,OEIEKCCN_00402
Cluster_4976,,LBGCNHPF_01401,OEIEKCCN_00642
Cluster_4977,OCILAMFM_01129,LBGCNHPF_02010,OEIEKCCN_02583
Cluster_4978,OCILAMFM_01126,LBGCNHPF_02012,OEIEKCCN_02585
Cluster_4979,OCILAMFM_01058,LBGCNHPF_02080,OEIEKCCN_02653
Cluster_4980,OCILAMFM_00786,LBGCNHPF_03907,OEIEKCCN_02912
Cluster_4981,OCILAMFM_03990,LBGCNHPF_00036,OEIEKCCN_03601;OEIEKCCN_04158
Cluster_4982,OCILAMFM_04134,LBGCNHPF_03503,OEIEKCCN_03838
Cluster_4983,OCILAMFM_01313,LBGCNHPF_02605,OEIEKCCN_04392
Cluster_4984,,LBGCNHPF_01668,
Cluster_4985,,LBGCNHPF_02344,
Cluster_4986,OCILAMFM_03704,LBGCNHPF_00307,OEIEKCCN_01300
Cluster_4987,,LBGCNHPF_00736,OEIEKCCN_01886
Cluster_4988,OCILAMFM_00716,LBGCNHPF_03837,OEIEKCCN_02981
Cluster_4989,,,OEIEKCCN_03790
Cluster_4990,OCILAMFM_01262,LBGCNHPF_03584,OEIEKCCN_04437
Cluster_4991,,LBGCNHPF_00742,
Cluster_4992,OCILAMFM_00491,,
Cluster_4993,OCILAMFM_04427,,
Cluster_4994,OCILAMFM_02528,LBGCNHPF_03748,OEIEKCCN_00193
Cluster_4995,OCILAMFM_02976,LBGCNHPF_01427,OEIEKCCN_00616
Cluster_4996,,,OEIEKCCN_00931
Cluster_4997,OCILAMFM_03531,LBGCNHPF_00515,OEIEKCCN_01115
Cluster_4998,OCILAMFM_03648,LBGCNHPF_00366,OEIEKCCN_01243
Cluster_4999,OCILAMFM_03719,LBGCNHPF_00290,OEIEKCCN_03881;OEIEKCCN_01317
Cluster_5000,OCILAMFM_02437,LBGCNHPF_03995,OEIEKCCN_01468
Cluster_5001,OCILAMFM_02264,LBGCNHPF_00986,OEIEKCCN_01642
Cluster_5002,OCILAMFM_01127,LBGCNHPF_02011,OEIEKCCN_02584
Cluster_5003,OCILAMFM_01125,LBGCNHPF_02013,OEIEKCCN_02586
Cluster_5004,OCILAMFM_02772,LBGCNHPF_02953,OEIEKCCN_03252
Cluster_5005,OCILAMFM_04110,LBGCNHPF_03479,OEIEKCCN_03752
Cluster_5006,,,OEIEKCCN_04234
Cluster_5007,,LBGCNHPF_00155,
Cluster_5008,,LBGCNHPF_01663,
Cluster_5009,,LBGCNHPF_04281,
Cluster_5010,,LBGCNHPF_04299,
Cluster_5011,OCILAMFM_02119,,
Cluster_5012,OCILAMFM_02872,LBGCNHPF_refound_4,OEIEKCCN_refound_4
Cluster_5013,OCILAMFM_04299,,
Cluster_5014,OCILAMFM_01160,LBGCNHPF_04394,OEIEKCCN_00522
Cluster_5015,OCILAMFM_02343,LBGCNHPF_01070,OEIEKCCN_01558
Cluster_5016,OCILAMFM_00080,LBGCNHPF_02508,OEIEKCCN_02201
Cluster_5017,OCILAMFM_00124,LBGCNHPF_02553,OEIEKCCN_02245
Cluster_5018,OCILAMFM_01079,LBGCNHPF_02054,OEIEKCCN_02627
Cluster_5019,,LBGCNHPF_03043,OEIEKCCN_03341
Cluster_5020,OCILAMFM_02634,LBGCNHPF_03093,OEIEKCCN_03391
Cluster_5021,,,OEIEKCCN_03795
Cluster_5022,,,OEIEKCCN_03806
Cluster_5023,,LBGCNHPF_00949,
Cluster_5024,,LBGCNHPF_04278,
Cluster_5025,,LBGCNHPF_04317,
Cluster_5026,,LBGCNHPF_04497,
Cluster_5027,OCILAMFM_00165,,
Cluster_5028,OCILAMFM_00468,,
Cluster_5029,OCILAMFM_04341,,
Cluster_5030,OCILAMFM_01713,LBGCNHPF_04010,OEIEKCCN_00290
Cluster_5031,OCILAMFM_04414,LBGCNHPF_04099,OEIEKCCN_00313
Cluster_5032,OCILAMFM_04413,LBGCNHPF_04100,OEIEKCCN_00314
Cluster_5033,,,OEIEKCCN_00569
Cluster_5034,OCILAMFM_00297,LBGCNHPF_01734,OEIEKCCN_02401
Cluster_5035,OCILAMFM_01076,LBGCNHPF_02057,OEIEKCCN_02630
Cluster_5036,OCILAMFM_00943,LBGCNHPF_02207,OEIEKCCN_02766
Cluster_5037,,LBGCNHPF_03295,OEIEKCCN_03003
Cluster_5038,,,OEIEKCCN_03824
Cluster_5039,,,OEIEKCCN_04026
Cluster_5040,,,OEIEKCCN_04230
Cluster_5041,,,OEIEKCCN_04231
Cluster_5042,,LBGCNHPF_00463,
Cluster_5043,,LBGCNHPF_04320,
Cluster_5044,OCILAMFM_01189,LBGCNHPF_04364,OEIEKCCN_00552
Cluster_5045,OCILAMFM_03190,LBGCNHPF_01259,OEIEKCCN_00782
Cluster_5046,OCILAMFM_refound_4;OCILAMFM_refound_5;OCILAMFM_refound_6;OCILAMFM_refound_7;OCILAMFM_refound_8;OCILAMFM_refound_9;OCILAMFM_refound_10,LBGCNHPF_04556,OEIEKCCN_01457
Cluster_5047,OCILAMFM_00069,LBGCNHPF_02497,OEIEKCCN_02190
Cluster_5048,OCILAMFM_00345,LBGCNHPF_01774,OEIEKCCN_02441
Cluster_5049,OCILAMFM_00431,LBGCNHPF_01858,OEIEKCCN_02525
Cluster_5050,OCILAMFM_01081,LBGCNHPF_02052,OEIEKCCN_02625
Cluster_5051,OCILAMFM_02742,LBGCNHPF_02983,OEIEKCCN_03281
Cluster_5052,,,OEIEKCCN_03777
Cluster_5053,,LBGCNHPF_04412,
Cluster_5054,OCILAMFM_03151,,
Cluster_5055,OCILAMFM_01650,LBGCNHPF_03365,OEIEKCCN_00056
Cluster_5056,OCILAMFM_01773,LBGCNHPF_04069,OEIEKCCN_00231
Cluster_5057,,LBGCNHPF_00488,OEIEKCCN_01142
Cluster_5058,OCILAMFM_04116,LBGCNHPF_03485,OEIEKCCN_03758
Cluster_5059,,,OEIEKCCN_04035;OEIEKCCN_04033
Cluster_5060,,,OEIEKCCN_04036
Cluster_5061,,,OEIEKCCN_04037
Cluster_5062,OCILAMFM_01483,LBGCNHPF_02778,OEIEKCCN_04517
Cluster_5063,,LBGCNHPF_00744,
Cluster_5064,,LBGCNHPF_04296,
Cluster_5065,,LBGCNHPF_04307,
Cluster_5066,,LBGCNHPF_04512,
Cluster_5067,OCILAMFM_04356,,
Cluster_5068,OCILAMFM_02508,LBGCNHPF_03767,OEIEKCCN_00174
Cluster_5069,OCILAMFM_00596,LBGCNHPF_03195,OEIEKCCN_00475
Cluster_5070,,LBGCNHPF_01398,OEIEKCCN_00645
Cluster_5071,OCILAMFM_03580,LBGCNHPF_00445,OEIEKCCN_01165
Cluster_5072,,,OEIEKCCN_01294
Cluster_5073,OCILAMFM_02406,LBGCNHPF_03964,OEIEKCCN_01499
Cluster_5074,,LBGCNHPF_00637,OEIEKCCN_01984
Cluster_5075,OCILAMFM_04214,LBGCNHPF_02388,OEIEKCCN_02082
Cluster_5076,OCILAMFM_00030,LBGCNHPF_02469,OEIEKCCN_02162
Cluster_5077,OCILAMFM_04056,LBGCNHPF_04558,OEIEKCCN_03694
Cluster_5078,OCILAMFM_04071,LBGCNHPF_03435,OEIEKCCN_03709
Cluster_5079,,,OEIEKCCN_04213
Cluster_5080,,,OEIEKCCN_04232
Cluster_5081,,LBGCNHPF_01632,OEIEKCCN_03765
Cluster_5082,OCILAMFM_00730,LBGCNHPF_03851,OEIEKCCN_refound_5
Cluster_5083,,LBGCNHPF_04500,
Cluster_5084,,LBGCNHPF_04527,
Cluster_5085,OCILAMFM_00703,,
Cluster_5086,OCILAMFM_03299,,
Cluster_5087,OCILAMFM_04277,,
Cluster_5088,OCILAMFM_02522,LBGCNHPF_03754,OEIEKCCN_00187
Cluster_5089,OCILAMFM_03192,LBGCNHPF_01257,OEIEKCCN_00784
Cluster_5090,OCILAMFM_03327,LBGCNHPF_01116,OEIEKCCN_00903
Cluster_5091,OCILAMFM_02082,LBGCNHPF_00853,OEIEKCCN_01769
Cluster_5092,OCILAMFM_00379,LBGCNHPF_01808,OEIEKCCN_02475
Cluster_5093,OCILAMFM_01149,LBGCNHPF_01990,OEIEKCCN_02563
Cluster_5094,,,OEIEKCCN_03089
Cluster_5095,OCILAMFM_02878,LBGCNHPF_01528,OEIEKCCN_03147
Cluster_5096,OCILAMFM_02747,LBGCNHPF_02979,OEIEKCCN_03277
Cluster_5097,OCILAMFM_02639,LBGCNHPF_03088,OEIEKCCN_03386
Cluster_5098,OCILAMFM_04054,,OEIEKCCN_03692
Cluster_5099,OCILAMFM_04077,LBGCNHPF_03441,OEIEKCCN_03715
Cluster_5100,,,OEIEKCCN_03804
Cluster_5101,,LBGCNHPF_refound_5_stop,OEIEKCCN_04228
Cluster_5102,OCILAMFM_01317,LBGCNHPF_02609,OEIEKCCN_04388
Cluster_5103,,LBGCNHPF_00314,
Cluster_5104,,LBGCNHPF_01627,
Cluster_5105,,LBGCNHPF_04177,
Cluster_5106,,LBGCNHPF_04208,
Cluster_5107,OCILAMFM_00563,LBGCNHPF_01964,OEIEKCCN_00437
Cluster_5108,OCILAMFM_03180,LBGCNHPF_01269,OEIEKCCN_00772
Cluster_5109,OCILAMFM_03473,LBGCNHPF_00572,OEIEKCCN_01058
Cluster_5110,,LBGCNHPF_00638,OEIEKCCN_01983
Cluster_5111,OCILAMFM_02591,LBGCNHPF_03138,OEIEKCCN_03435
Cluster_5112,,,OEIEKCCN_03803
Cluster_5113,OCILAMFM_01418,LBGCNHPF_02699,OEIEKCCN_04290
Cluster_5114,OCILAMFM_01524,LBGCNHPF_02822,OEIEKCCN_04561
